22312,HZ140530,02/04/2016 05:40:00 PM,037XX W DIVISION ST,0110,HOMICIDE,FIRST DEGREE MURDER,RESTAURANT,false,false,2535,025,27,23,01A,1151031,1907736,2016,02/11/2016 03:47:22 PM,41.902718321,-87.720679015,"(41.902718321, -87.720679015)"
22320,HZ140658,02/04/2016 11:13:00 PM,059XX W LE MOYNE ST,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,2531,025,29,25,01A,1136662,1909369,2016,02/11/2016 03:47:22 PM,41.90746894,-87.773420485,"(41.90746894, -87.773420485)"
22313,HZ140230,02/04/2016 01:00:00 PM,057XX S CALIFORNIA AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,false,0824,008,16,63,01A,1158688,1866540,2016,05/20/2016 03:52:25 PM,41.789518444,-87.693680468,"(41.789518444, -87.693680468)"
22321,HZ142006,02/06/2016 12:08:00 AM,071XX S CALUMET AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,0323,003,6,69,01A,1179713,1857818,2016,04/09/2016 03:46:15 PM,41.765129284,-87.616855105,"(41.765129284, -87.616855105)"
22322,HZ143553,02/07/2016 01:06:00 PM,039XX W AUGUSTA BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1112,011,27,23,01A,1150049,1906389,2016,02/14/2016 03:45:53 PM,41.899041206,-87.724321226,"(41.899041206, -87.724321226)"
22323,HZ144354,02/08/2016 11:58:00 AM,069XX S MARSHFIELD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0735,007,17,67,01A,1166540,1858733,2016,02/15/2016 03:50:01 PM,41.767931124,-87.665111982,"(41.767931124, -87.665111982)"
22330,HZ143135,02/10/2016 12:00:00 AM,076XX S DAMEN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,false,0611,006,18,71,01A,1164351,1853976,2016,02/23/2016 03:50:44 PM,41.754923637,-87.673269489,"(41.754923637, -87.673269489)"
22324,HZ148321,02/11/2016 05:55:00 PM,011XX N SPRINGFIELD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,1112,011,27,23,01A,1150176,1907324,2016,02/18/2016 03:48:58 PM,41.901604465,-87.723830357,"(41.901604465, -87.723830357)"
22333,HZ153144,02/16/2016 09:05:00 AM,049XX W DIVISION ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,2533,025,37,25,01A,1143116,1907533,2016,05/13/2016 03:49:34 PM,41.9023127,-87.749757603,"(41.9023127, -87.749757603)"
22334,HZ153871,02/16/2016 08:25:00 PM,017XX W CERMAK RD,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1034,010,25,31,01A,1165243,1889460,2016,02/23/2016 03:52:49 PM,41.852277092,-87.668995445,"(41.852277092, -87.668995445)"
