GEO.id,GEO.id2,GEO.display-label,GCT_STUB.target-geo-id,GCT_STUB.target-geo-id2,GCT_STUB.display-label,GCT_STUB.display-label,HC01,HC02
Id,Id2,Geography,Target Geo Id,Target Geo Id2,Geographic Area,Geographic Area,Dollar,Margin of Error
0100000US,,United States,0500000US08069,08069,United States - Colorado - Larimer County,Larimer County,59805,1055
0100000US,,United States,0500000US08071,08071,United States - Colorado - Las Animas County,Las Animas County,45067,2870
0100000US,,United States,0500000US08073,08073,United States - Colorado - Lincoln County,Lincoln County,39005,4134
0100000US,,United States,0500000US08075,08075,United States - Colorado - Logan County,Logan County,42319,3162
0100000US,,United States,0500000US08077,08077,United States - Colorado - Mesa County,Mesa County,49322,1601
0100000US,,United States,0500000US08079,08079,United States - Colorado - Mineral County,Mineral County,48125,8932
0100000US,,United States,0500000US08081,08081,United States - Colorado - Moffat County,Moffat County,51387,3065
0100000US,,United States,0500000US08083,08083,United States - Colorado - Montezuma County,Montezuma County,43553,2152
0100000US,,United States,0500000US08085,08085,United States - Colorado - Montrose County,Montrose County,43999,1949
0100000US,,United States,0500000US08087,08087,United States - Colorado - Morgan County,Morgan County,48450,2093
0100000US,,United States,0500000US08089,08089,United States - Colorado - Otero County,Otero County,32311,3221
0100000US,,United States,0500000US08091,08091,United States - Colorado - Ouray County,Ouray County,61624,3380
0100000US,,United States,0500000US08093,08093,United States - Colorado - Park County,Park County,56969,5031
0100000US,,United States,0500000US08095,08095,United States - Colorado - Phillips County,Phillips County,43639,4117
0100000US,,United States,0500000US08097,08097,United States - Colorado - Pitkin County,Pitkin County,71196,11001
0100000US,,United States,0500000US08099,08099,United States - Colorado - Prowers County,Prowers County,40179,3470
0100000US,,United States,0500000US08101,08101,United States - Colorado - Pueblo County,Pueblo County,41286,901
0100000US,,United States,0500000US08103,08103,United States - Colorado - Rio Blanco County,Rio Blanco County,61842,7994
0100000US,,United States,0500000US08105,08105,United States - Colorado - Rio Grande County,Rio Grande County,39672,4196
0100000US,,United States,0500000US08107,08107,United States - Colorado - Routt County,Routt County,64963,5211
0100000US,,United States,0500000US08109,08109,United States - Colorado - Saguache County,Saguache County,33393,3124
0100000US,,United States,0500000US08111,08111,United States - Colorado - San Juan County,San Juan County,36324,2185
0100000US,,United States,0500000US08113,08113,United States - Colorado - San Miguel County,San Miguel County,56047,6153
0100000US,,United States,0500000US08115,08115,United States - Colorado - Sedgwick County,Sedgwick County,44191,5886
0100000US,,United States,0500000US08117,08117,United States - Colorado - Summit County,Summit County,67983,7621
0100000US,,United States,0500000US08119,08119,United States - Colorado - Teller County,Teller County,62372,3543
0100000US,,United States,0500000US08121,08121,United States - Colorado - Washington County,Washington County,45541,3034
0100000US,,United States,0500000US08123,08123,United States - Colorado - Weld County,Weld County,60572,923
0100000US,,United States,0500000US08125,08125,United States - Colorado - Yuma County,Yuma County,43105,4306
0100000US,,United States,0400000US09,09,United States - Connecticut,Connecticut,70331,409
0100000US,,United States,0500000US09001,09001,United States - Connecticut - Fairfield County,Fairfield County,84233,1252
0100000US,,United States,0500000US09003,09003,United States - Connecticut - Hartford County,Hartford County,66395,636
0100000US,,United States,0500000US09005,09005,United States - Connecticut - Litchfield County,Litchfield County,72061,1357
0100000US,,United States,0500000US09007,09007,United States - Connecticut - Middlesex County,Middlesex County,79893,2048
0100000US,,United States,0500000US09009,09009,United States - Connecticut - New Haven County,New Haven County,61640,688
0100000US,,United States,0500000US09011,09011,United States - Connecticut - New London County,New London County,66233,1476
0100000US,,United States,0500000US09013,09013,United States - Connecticut - Tolland County,Tolland County,79626,1920
0100000US,,United States,0500000US09015,09015,United States - Connecticut - Windham County,Windham County,59392,2221
0100000US,,United States,0400000US10,10,United States - Delaware,Delaware,60509,595
0100000US,,United States,0500000US10001,10001,United States - Delaware - Kent County,Kent County,54976,1350
0100000US,,United States,0500000US10003,10003,United States - Delaware - New Castle County,New Castle County,65476,783
0100000US,,United States,0500000US10005,10005,United States - Delaware - Sussex County,Sussex County,53751,1168
0100000US,,United States,0400000US11,11,United States - District of Columbia,District of Columbia,70848,843
0100000US,,United States,0500000US11001,11001,United States - District of Columbia - District of Columbia,District of Columbia,70848,843
0100000US,,United States,0400000US12,12,United States - Florida,Florida,47507,202
0100000US,,United States,0500000US12001,12001,United States - Florida - Alachua County,Alachua County,43073,1713
0100000US,,United States,0500000US12003,12003,United States - Florida - Baker County,Baker County,47121,4778
0100000US,,United States,0500000US12005,12005,United States - Florida - Bay County,Bay County,47368,1318
0100000US,,United States,0500000US12007,12007,United States - Florida - Bradford County,Bradford County,41606,4845
0100000US,,United States,0500000US12009,12009,United States - Florida - Brevard County,Brevard County,48925,739
0100000US,,United States,0500000US12011,12011,United States - Florida - Broward County,Broward County,51968,429
0100000US,,United States,0500000US12013,12013,United States - Florida - Calhoun County,Calhoun County,34510,2159
0100000US,,United States,0500000US12015,12015,United States - Florida - Charlotte County,Charlotte County,44244,1207
0100000US,,United States,0500000US12017,12017,United States - Florida - Citrus County,Citrus County,38312,1593
0100000US,,United States,0500000US12019,12019,United States - Florida - Clay County,Clay County,58290,2010
0100000US,,United States,0500000US12021,12021,United States - Florida - Collier County,Collier County,57452,1354
0100000US,,United States,0500000US12023,12023,United States - Florida - Columbia County,Columbia County,41926,1816
0100000US,,United States,0500000US12027,12027,United States - Florida - DeSoto County,DeSoto County,35165,2072
0100000US,,United States,0500000US12029,12029,United States - Florida - Dixie County,Dixie County,36292,3886
0100000US,,United States,0500000US12031,12031,United States - Florida - Duval County,Duval County,47690,759
0100000US,,United States,0500000US12033,12033,United States - Florida - Escambia County,Escambia County,45390,686
0100000US,,United States,0500000US12035,12035,United States - Florida - Flagler County,Flagler County,47866,1719
0100000US,,United States,0500000US12037,12037,United States - Florida - Franklin County,Franklin County,40401,3025
0100000US,,United States,0500000US12039,12039,United States - Florida - Gadsden County,Gadsden County,35567,2295
0100000US,,United States,0500000US12041,12041,United States - Florida - Gilchrist County,Gilchrist County,40623,2651
0100000US,,United States,0500000US12043,12043,United States - Florida - Glades County,Glades County,34877,3327
0100000US,,United States,0500000US12045,12045,United States - Florida - Gulf County,Gulf County,41788,3277
0100000US,,United States,0500000US12047,12047,United States - Florida - Hamilton County,Hamilton County,35048,3762
0100000US,,United States,0500000US12049,12049,United States - Florida - Hardee County,Hardee County,35457,2524
0100000US,,United States,0500000US12051,12051,United States - Florida - Hendry County,Hendry County,36771,2562
0100000US,,United States,0500000US12053,12053,United States - Florida - Hernando County,Hernando County,40945,1067
0100000US,,United States,0500000US12055,12055,United States - Florida - Highlands County,Highlands County,35093,1209
0100000US,,United States,0500000US12057,12057,United States - Florida - Hillsborough County,Hillsborough County,50579,420
0100000US,,United States,0500000US12059,12059,United States - Florida - Holmes County,Holmes County,35020,2493
0100000US,,United States,0500000US12061,12061,United States - Florida - Indian River County,Indian River County,45798,1567
0100000US,,United States,0500000US12063,12063,United States - Florida - Jackson County,Jackson County,35098,2007
0100000US,,United States,0500000US12065,12065,United States - Florida - Jefferson County,Jefferson County,43355,5203
0100000US,,United States,0500000US12067,12067,United States - Florida - Lafayette County,Lafayette County,35864,8175
0100000US,,United States,0500000US12069,12069,United States - Florida - Lake County,Lake County,46403,1069
0100000US,,United States,0500000US12071,12071,United States - Florida - Lee County,Lee County,48537,713
0100000US,,United States,0500000US12073,12073,United States - Florida - Leon County,Leon County,46745,1057
0100000US,,United States,0500000US12075,12075,United States - Florida - Levy County,Levy County,35782,1566
0100000US,,United States,0500000US12077,12077,United States - Florida - Liberty County,Liberty County,39406,3719
0100000US,,United States,0500000US12079,12079,United States - Florida - Madison County,Madison County,32164,2184
0100000US,,United States,0500000US12081,12081,United States - Florida - Manatee County,Manatee County,49675,862
0100000US,,United States,0500000US12083,12083,United States - Florida - Marion County,Marion County,39459,657
0100000US,,United States,0500000US12085,12085,United States - Florida - Martin County,Martin County,51593,1685
0100000US,,United States,0500000US12086,12086,United States - Florida - Miami-Dade County,Miami-Dade County,43129,454
0100000US,,United States,0500000US12087,12087,United States - Florida - Monroe County,Monroe County,57290,1946
0100000US,,United States,0500000US12089,12089,United States - Florida - Nassau County,Nassau County,54116,2461
0100000US,,United States,0500000US12091,12091,United States - Florida - Okaloosa County,Okaloosa County,55880,1223
0100000US,,United States,0500000US12093,12093,United States - Florida - Okeechobee County,Okeechobee County,35405,1546
0100000US,,United States,0500000US12095,12095,United States - Florida - Orange County,Orange County,47943,622
0100000US,,United States,0500000US12097,12097,United States - Florida - Osceola County,Osceola County,44254,1296
0100000US,,United States,0500000US12099,12099,United States - Florida - Palm Beach County,Palm Beach County,53363,511
0100000US,,United States,0500000US12101,12101,United States - Florida - Pasco County,Pasco County,45064,745
0100000US,,United States,0500000US12103,12103,United States - Florida - Pinellas County,Pinellas County,45819,536
0100000US,,United States,0500000US12105,12105,United States - Florida - Polk County,Polk County,43162,880
0100000US,,United States,0500000US12107,12107,United States - Florida - Putnam County,Putnam County,31715,939
0100000US,,United States,0500000US12109,12109,United States - Florida - St. Johns County,St. Johns County,66194,1602
0100000US,,United States,0500000US12111,12111,United States - Florida - St. Lucie County,St. Lucie County,43459,1449
0100000US,,United States,0500000US12113,12113,United States - Florida - Santa Rosa County,Santa Rosa County,58923,2469
0100000US,,United States,0500000US12115,12115,United States - Florida - Sarasota County,Sarasota County,51766,769
