GEO.id,GEO.id2,GEO.display-label,GCT_STUB.target-geo-id,GCT_STUB.target-geo-id2,GCT_STUB.display-label,GCT_STUB.display-label,HC01,MOE
Id,Id2,Geography,Target Geo Id,Target Geo Id2,Geographical Area,Geographical Area,Median,Margin of Error
0100000US,,United States,0500000US40125,40125,United States - Oklahoma - Pottawatomie County,Pottawatomie County,35510,2000
0100000US,,United States,0500000US40131,40131,United States - Oklahoma - Rogers County,Rogers County,52608,2508
0100000US,,United States,0500000US40133,40133,United States - Oklahoma - Seminole County,Seminole County,32024,2412
0100000US,,United States,0500000US40135,40135,United States - Oklahoma - Sequoyah County,Sequoyah County,34673,3256
0100000US,,United States,0500000US40137,40137,United States - Oklahoma - Stephens County,Stephens County,40641,2908
0100000US,,United States,0500000US40139,40139,United States - Oklahoma - Texas County,Texas County,39194,4731
0100000US,,United States,0500000US40143,40143,United States - Oklahoma - Tulsa County,Tulsa County,43706,955
0100000US,,United States,0500000US40145,40145,United States - Oklahoma - Wagoner County,Wagoner County,50196,3506
0100000US,,United States,0500000US40147,40147,United States - Oklahoma - Washington County,Washington County,42919,3133
0100000US,,United States,0400000US41,41,United States - Oregon,Oregon,47385,400
0100000US,,United States,0500000US41003,41003,United States - Oregon - Benton County,Benton County,47117,2527
0100000US,,United States,0500000US41005,41005,United States - Oregon - Clackamas County,Clackamas County,59709,1399
0100000US,,United States,0500000US41007,41007,United States - Oregon - Clatsop County,Clatsop County,39479,4055
0100000US,,United States,0500000US41009,41009,United States - Oregon - Columbia County,Columbia County,55153,2429
0100000US,,United States,0500000US41011,41011,United States - Oregon - Coos County,Coos County,36271,2207
0100000US,,United States,0500000US41013,41013,United States - Oregon - Crook County,Crook County,44951,2958
0100000US,,United States,0500000US41015,41015,United States - Oregon - Curry County,Curry County,36316,5280
0100000US,,United States,0500000US41017,41017,United States - Oregon - Deschutes County,Deschutes County,53436,1599
0100000US,,United States,0500000US41019,41019,United States - Oregon - Douglas County,Douglas County,38722,1898
0100000US,,United States,0500000US41027,41027,United States - Oregon - Hood River County,Hood River County,46415,3245
0100000US,,United States,0500000US41029,41029,United States - Oregon - Jackson County,Jackson County,43446,1236
0100000US,,United States,0500000US41031,41031,United States - Oregon - Jefferson County,Jefferson County,40154,3418
0100000US,,United States,0500000US41033,41033,United States - Oregon - Josephine County,Josephine County,37647,1735
0100000US,,United States,0500000US41035,41035,United States - Oregon - Klamath County,Klamath County,39437,2725
0100000US,,United States,0500000US41039,41039,United States - Oregon - Lane County,Lane County,42079,925
0100000US,,United States,0500000US41041,41041,United States - Oregon - Lincoln County,Lincoln County,36671,2553
0100000US,,United States,0500000US41043,41043,United States - Oregon - Linn County,Linn County,42853,1355
0100000US,,United States,0500000US41045,41045,United States - Oregon - Malheur County,Malheur County,38560,2873
0100000US,,United States,0500000US41047,41047,United States - Oregon - Marion County,Marion County,45490,1227
0100000US,,United States,0500000US41051,41051,United States - Oregon - Multnomah County,Multnomah County,46811,768
0100000US,,United States,0500000US41053,41053,United States - Oregon - Polk County,Polk County,46953,2129
0100000US,,United States,0500000US41057,41057,United States - Oregon - Tillamook County,Tillamook County,37744,3477
0100000US,,United States,0500000US41059,41059,United States - Oregon - Umatilla County,Umatilla County,41827,1334
0100000US,,United States,0500000US41061,41061,United States - Oregon - Union County,Union County,40413,3010
0100000US,,United States,0500000US41065,41065,United States - Oregon - Wasco County,Wasco County,40220,2304
0100000US,,United States,0500000US41067,41067,United States - Oregon - Washington County,Washington County,60254,1071
0100000US,,United States,0500000US41071,41071,United States - Oregon - Yamhill County,Yamhill County,48485,1983
0100000US,,United States,0400000US42,42,United States - Pennsylvania,Pennsylvania,47913,222
0100000US,,United States,0500000US42001,42001,United States - Pennsylvania - Adams County,Adams County,52616,1726
0100000US,,United States,0500000US42003,42003,United States - Pennsylvania - Allegheny County,Allegheny County,45266,501
0100000US,,United States,0500000US42005,42005,United States - Pennsylvania - Armstrong County,Armstrong County,38693,1583
0100000US,,United States,0500000US42007,42007,United States - Pennsylvania - Beaver County,Beaver County,44262,1201
0100000US,,United States,0500000US42009,42009,United States - Pennsylvania - Bedford County,Bedford County,38187,1111
0100000US,,United States,0500000US42011,42011,United States - Pennsylvania - Berks County,Berks County,52241,956
0100000US,,United States,0500000US42013,42013,United States - Pennsylvania - Blair County,Blair County,40196,1311
0100000US,,United States,0500000US42015,42015,United States - Pennsylvania - Bradford County,Bradford County,37663,1716
0100000US,,United States,0500000US42017,42017,United States - Pennsylvania - Bucks County,Bucks County,71161,1023
0100000US,,United States,0500000US42019,42019,United States - Pennsylvania - Butler County,Butler County,53323,1736
0100000US,,United States,0500000US42021,42021,United States - Pennsylvania - Cambria County,Cambria County,37030,1394
0100000US,,United States,0500000US42025,42025,United States - Pennsylvania - Carbon County,Carbon County,45359,1590
0100000US,,United States,0500000US42027,42027,United States - Pennsylvania - Centre County,Centre County,42976,1826
0100000US,,United States,0500000US42029,42029,United States - Pennsylvania - Chester County,Chester County,80818,1210
0100000US,,United States,0500000US42031,42031,United States - Pennsylvania - Clarion County,Clarion County,37666,1492
0100000US,,United States,0500000US42033,42033,United States - Pennsylvania - Clearfield County,Clearfield County,34995,1763
0100000US,,United States,0500000US42035,42035,United States - Pennsylvania - Clinton County,Clinton County,38089,1698
0100000US,,United States,0500000US42037,42037,United States - Pennsylvania - Columbia County,Columbia County,39214,1446
0100000US,,United States,0500000US42039,42039,United States - Pennsylvania - Crawford County,Crawford County,36928,1145
0100000US,,United States,0500000US42041,42041,United States - Pennsylvania - Cumberland County,Cumberland County,58268,1246
0100000US,,United States,0500000US42043,42043,United States - Pennsylvania - Dauphin County,Dauphin County,50954,1310
0100000US,,United States,0500000US42045,42045,United States - Pennsylvania - Delaware County,Delaware County,58644,1447
0100000US,,United States,0500000US42047,42047,United States - Pennsylvania - Elk County,Elk County,42802,2185
0100000US,,United States,0500000US42049,42049,United States - Pennsylvania - Erie County,Erie County,42073,1043
0100000US,,United States,0500000US42051,42051,United States - Pennsylvania - Fayette County,Fayette County,32077,1221
0100000US,,United States,0500000US42055,42055,United States - Pennsylvania - Franklin County,Franklin County,50048,1383
0100000US,,United States,0500000US42059,42059,United States - Pennsylvania - Greene County,Greene County,36647,2559
0100000US,,United States,0500000US42061,42061,United States - Pennsylvania - Huntingdon County,Huntingdon County,39044,1504
0100000US,,United States,0500000US42063,42063,United States - Pennsylvania - Indiana County,Indiana County,36520,1586
0100000US,,United States,0500000US42065,42065,United States - Pennsylvania - Jefferson County,Jefferson County,35448,1423
0100000US,,United States,0500000US42067,42067,United States - Pennsylvania - Juniata County,Juniata County,42445,2668
0100000US,,United States,0500000US42069,42069,United States - Pennsylvania - Lackawanna County,Lackawanna County,40382,1134
0100000US,,United States,0500000US42071,42071,United States - Pennsylvania - Lancaster County,Lancaster County,52933,776
0100000US,,United States,0500000US42073,42073,United States - Pennsylvania - Lawrence County,Lawrence County,41491,1248
0100000US,,United States,0500000US42075,42075,United States - Pennsylvania - Lebanon County,Lebanon County,49805,1639
0100000US,,United States,0500000US42077,42077,United States - Pennsylvania - Lehigh County,Lehigh County,51857,1034
0100000US,,United States,0500000US42079,42079,United States - Pennsylvania - Luzerne County,Luzerne County,40643,813
0100000US,,United States,0500000US42081,42081,United States - Pennsylvania - Lycoming County,Lycoming County,40430,1271
0100000US,,United States,0500000US42083,42083,United States - Pennsylvania - McKean County,McKean County,38629,1645
0100000US,,United States,0500000US42085,42085,United States - Pennsylvania - Mercer County,Mercer County,40353,1237
0100000US,,United States,0500000US42087,42087,United States - Pennsylvania - Mifflin County,Mifflin County,33869,2290
0100000US,,United States,0500000US42089,42089,United States - Pennsylvania - Monroe County,Monroe County,54632,3072
0100000US,,United States,0500000US42091,42091,United States - Pennsylvania - Montgomery County,Montgomery County,73701,963
0100000US,,United States,0500000US42095,42095,United States - Pennsylvania - Northampton County,Northampton County,57135,1222
0100000US,,United States,0500000US42097,42097,United States - Pennsylvania - Northumberland County,Northumberland County,37219,1397
0100000US,,United States,0500000US42099,42099,United States - Pennsylvania - Perry County,Perry County,49614,2171
